MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,34.1568914,-118.6345354,250.32901337051396,5.276229,0.1,354.24332,1638996209999
Fix,GT,34.1569408,-118.6345611,250.26201606357097,6.1444106,0.1,334.14777,1638996210999
Fix,GT,34.1569898,-118.6345919,250.1980562888384,5.815127,0.1,331.608,1638996211999
Fix,GT,34.1570322,-118.6346194,250.1470134178996,4.724777,0.1,331.85522,1638996212999
Fix,GT,34.1570664,-118.6346332,250.108,3.50909,0.1,343.94662,1638996213999
Fix,GT,34.1570923,-118.6346293,250.07300268989803,2.546479,0.1,5.230377,1638996214999
Fix,GT,34.1571085,-118.6346141,250.03900269311663,2.0224037,0.1,28.287354,1638996215999
Fix,GT,34.157116,-118.6345991,250.02200539267065,1.1101966,0.1,44.061737,1638996216999
Fix,GT,34.1571173,-118.6345918,249.9940026994348,0.3072816,0.1,51.86078,1638996217999
Fix,GT,34.1571168,-118.6345896,249.984,0.10086351,0.1,54.67502,1638996218999
Fix,GT,34.1571164,-118.6345882,249.9779972942472,0.03692075,0.1,56.467987,1638996219999
Fix,GT,34.1571159,-118.6345885,249.97399729102847,0.0532994,0.1,56.45865,1638996220999
Fix,GT,34.1571156,-118.6345887,249.97,0.02732265,0.1,56.458252,1638996221999
Fix,GT,34.1571156,-118.6345884,249.9659972847104,0.11479613,0.1,56.62857,1638996222999
Fix,GT,34.1571156,-118.6345883,249.96700271838907,0.02849286,0.1,56.736053,1638996223999
Fix,GT,34.1571158,-118.6345882,249.966,0.017442537,0.1,56.82007,1638996224999
Fix,GT,34.1571159,-118.6345881,249.965,0.006323671,0.1,56.80188,1638996225999
Fix,GT,34.157116,-118.6345881,249.9649972720742,0.008059936,0.1,56.801147,1638996226999
Fix,GT,34.1571161,-118.634588,249.964,0.0067073707,0.1,56.801575,1638996227999
Fix,GT,34.1571162,-118.634588,249.964,0.005,0.1,56.80179,1638996228999
Fix,GT,34.1571162,-118.634588,249.964,0.002235422,0.1,56.801666,1638996229999
Fix,GT,34.1571162,-118.634588,249.964,0.0010027407,0.1,56.801605,1638996230999
Fix,GT,34.1571162,-118.634588,249.964,0.0014142136,0.1,56.801758,1638996231999
Fix,GT,34.1571162,-118.634588,249.964,0.0019972532,0.1,56.802124,1638996232999
Fix,GT,34.1571162,-118.634588,249.964,0.002236068,0.1,56.802277,1638996233999
Fix,GT,34.1571162,-118.634588,249.964,0.002,0.1,56.802307,1638996234999
Fix,GT,34.1571162,-118.634588,249.964,0.0019983854,0.1,56.802216,1638996235999
Fix,GT,34.1571162,-118.634588,249.964,0.0014142136,0.1,56.802185,1638996236999
Fix,GT,34.1571162,-118.634588,249.964,0.001,0.1,56.802216,1638996237999
Fix,GT,34.1571162,-118.634588,249.964,0.0009972341,0.1,56.80243,1638996238999
Fix,GT,34.1571162,-118.634588,249.964,0.0,0.1,56.802338,1638996239999
Fix,GT,34.1571162,-118.634588,249.964,0.0009972277,0.1,56.80255,1638996240999
Fix,GT,34.1571162,-118.634588,249.964,2.7754309e-06,0.1,56.802765,1638996241999
Fix,GT,34.1571162,-118.634588,249.964,0.0,0.1,56.802643,1638996242999
Fix,GT,34.1571162,-118.634588,249.964,0.0,0.1,56.802277,1638996243999
Fix,GT,34.1571162,-118.634588,249.964,2.7849676e-06,0.1,56.802612,1638996244999
Fix,GT,34.1571162,-118.634588,249.964,0.0009972119,0.1,56.802917,1638996245999
Fix,GT,34.1571162,-118.634588,249.964,0.0014130573,0.1,56.80304,1638996246999
Fix,GT,34.1571162,-118.634588,249.964,0.0,0.1,56.80298,1638996247999
